call_id,utterance_number,speaker,text,has_profanity,profane_words
708878fa-108e-4c22-b7bf-1d5c38227087,2,customer,What the hell do you want? I'm sick of this crap!,True,"crap, hell, sick"
708878fa-108e-4c22-b7bf-1d5c38227087,3,agent,I understand you're frustrated. I'm calling regarding your overdue account.,False,
708878fa-108e-4c22-b7bf-1d5c38227087,4,customer,Yeah? And what gives you the right to bother me? You are all a bunch of idiots!,False,
708878fa-108e-4c22-b7bf-1d5c38227087,5,agent,I assure you that we're here to help. Can I get your account number to assist you further?,False,
708878fa-108e-4c22-b7bf-1d5c38227087,6,customer,You think I'm just going to give you my info? Screw you!,True,screw
708878fa-108e-4c22-b7bf-1d5c38227087,7,agent,"I understand your hesitation; however, I need that to proceed. Your current balance is fifty dollars.",False,
708878fa-108e-4c22-b7bf-1d5c38227087,8,customer,I don't care about that! Just stop calling me already!,False,
708878fa-108e-4c22-b7bf-1d5c38227087,9,agent,I can help you set up a payment plan if that works for you. Let's find a solution.,False,
708878fa-108e-4c22-b7bf-1d5c38227087,10,customer,Solution? You're just a leech! Leave me the hell alone!,True,hell
708878fa-108e-4c22-b7bf-1d5c38227087,11,agent,I truly apologize for the inconvenience. My goal is to help you resolve this matter efficiently.,False,
708878fa-108e-4c22-b7bf-1d5c38227087,12,customer,I don't need your help! Just f*** off!,False,
708878fa-108e-4c22-b7bf-1d5c38227087,13,agent,"I respect your feelings. If you need assistance in the future, please don't hesitate to reach out.",False,
708878fa-108e-4c22-b7bf-1d5c38227087,14,customer,"Whatever, just go away!",False,
708878fa-108e-4c22-b7bf-1d5c38227087,15,agent,Thank you for your time. Have a good day.,False,
43bb3199-b004-41ef-a7da-1ae746f1567c,1,agent,"Hello, this is Sarah from XYZ Collections. How are you doing today?",False,
43bb3199-b004-41ef-a7da-1ae746f1567c,2,customer,"I'm alright, thanks. What’s this about?",False,
43bb3199-b004-41ef-a7da-1ae746f1567c,3,agent,I'm reaching out regarding your outstanding balance with City Bank. Can you please confirm your date of birth for verification?,False,
43bb3199-b004-41ef-a7da-1ae746f1567c,4,customer,"It's July 15, 1990.",False,
43bb3199-b004-41ef-a7da-1ae746f1567c,5,agent,Thank you for that. Could you also provide your current address?,False,
43bb3199-b004-41ef-a7da-1ae746f1567c,6,customer,"Sure, it's 123 Maple Street, Springfield.",False,
43bb3199-b004-41ef-a7da-1ae746f1567c,7,agent,"Great, I have verified your identity. You currently have a balance of $250.",False,
43bb3199-b004-41ef-a7da-1ae746f1567c,8,customer,I wasn't aware of that amount. How can I pay?,False,
43bb3199-b004-41ef-a7da-1ae746f1567c,9,agent,You can pay by credit card over the phone or through our online portal. Which method would you prefer?,False,
43bb3199-b004-41ef-a7da-1ae746f1567c,10,customer,"I'd like to pay by credit card, please.",False,
43bb3199-b004-41ef-a7da-1ae746f1567c,11,agent,Perfect! I will guide you through the process. Can you please provide your card number?,False,
43bb3199-b004-41ef-a7da-1ae746f1567c,12,customer,"Sure, it's 4111 1111 1111 1111.",False,
43bb3199-b004-41ef-a7da-1ae746f1567c,13,agent,Thank you! Let me process that for you.,False,
43bb3199-b004-41ef-a7da-1ae746f1567c,14,customer,"Okay, thank you for your help.",False,
43bb3199-b004-41ef-a7da-1ae746f1567c,15,agent,You’re welcome! Your payment has been processed successfully. Have a great day!,False,
b8bf9022-4917-42b9-a6b7-cfa28ee305ad,1,agent,"Hello, this is Mark from XYZ Collections. How are you doing today?",False,
b8bf9022-4917-42b9-a6b7-cfa28ee305ad,2,customer,"Hi Mark, I'm doing well, thank you. What’s this about?",False,
b8bf9022-4917-42b9-a6b7-cfa28ee305ad,3,agent,"I’m calling regarding a past due account with Prime Bank. Before we proceed, could you please verify your address?",False,
b8bf9022-4917-42b9-a6b7-cfa28ee305ad,4,customer,"Sure, it's 123 Elm Street, Springfield.",False,
b8bf9022-4917-42b9-a6b7-cfa28ee305ad,5,agent,Thank you for that. Could you also provide your date of birth for verification?,False,
b8bf9022-4917-42b9-a6b7-cfa28ee305ad,6,customer,"It's January 15th, 1990.",False,
b8bf9022-4917-42b9-a6b7-cfa28ee305ad,7,agent,"Great, thank you for confirming your identity. You currently have a balance of $450 on your account.",False,
b8bf9022-4917-42b9-a6b7-cfa28ee305ad,8,customer,"Oh, I didn't realize it was that much. What are my options for payment?",False,
b8bf9022-4917-42b9-a6b7-cfa28ee305ad,9,agent,"You can pay the full amount today, or we can set up a payment plan for you.",False,
b8bf9022-4917-42b9-a6b7-cfa28ee305ad,10,customer,I think I can pay $150 today and set up a plan for the rest.,False,
b8bf9022-4917-42b9-a6b7-cfa28ee305ad,11,agent,That sounds good. I’ll help you set up the payment plan for the remaining balance. Thank you for cooperating.,False,
b8bf9022-4917-42b9-a6b7-cfa28ee305ad,12,customer,Thank you for your understanding.,False,
b8bf9022-4917-42b9-a6b7-cfa28ee305ad,13,agent,You're welcome. I’ll send you the confirmation of the payment details shortly.,False,
b8bf9022-4917-42b9-a6b7-cfa28ee305ad,14,customer,"Great, I’ll keep an eye out for it.",False,
b8bf9022-4917-42b9-a6b7-cfa28ee305ad,15,agent,Thank you for your time today. Have a wonderful day!,False,
c46407f6-d657-47ab-9ed7-1c31d5cc8a4e,1,agent,"Hello, this is Mark from XYZ Collections. How are you today?",False,
c46407f6-d657-47ab-9ed7-1c31d5cc8a4e,2,customer,"Hi Mark, I'm doing well, thanks. What's this about?",False,
c46407f6-d657-47ab-9ed7-1c31d5cc8a4e,3,agent,I'm calling about your outstanding balance with ABC Credit Card. Can you confirm your last name for me?,False,
c46407f6-d657-47ab-9ed7-1c31d5cc8a4e,4,customer,It's Johnson.,False,
c46407f6-d657-47ab-9ed7-1c31d5cc8a4e,5,agent,"Thank you, Mr. Johnson. I see you have a balance of $450. Can we discuss payment options?",False,
c46407f6-d657-47ab-9ed7-1c31d5cc8a4e,6,customer,I wasn't aware of that amount. Can you tell me more about the charges?,False,
c46407f6-d657-47ab-9ed7-1c31d5cc8a4e,7,agent,Sure! The charges include recent purchases and some fees. Would you like to set up a payment plan?,False,
c46407f6-d657-47ab-9ed7-1c31d5cc8a4e,8,customer,"I would consider that, but I need to review my statement first.",False,
c46407f6-d657-47ab-9ed7-1c31d5cc8a4e,9,agent,"Absolutely, I can send you a detailed statement. Would you prefer it via email or postal mail?",False,
c46407f6-d657-47ab-9ed7-1c31d5cc8a4e,10,customer,"Email would be best, please.",False,
c46407f6-d657-47ab-9ed7-1c31d5cc8a4e,11,agent,"Got it! I'll send that over. Just for confirmation, can you provide your email address?",False,
c46407f6-d657-47ab-9ed7-1c31d5cc8a4e,12,customer,"Sure, it's johnson.family@email.com.",False,
c46407f6-d657-47ab-9ed7-1c31d5cc8a4e,13,agent,"Thank you, Mr. Johnson. I’ll send the statement shortly. Anything else I can assist you with?",False,
c46407f6-d657-47ab-9ed7-1c31d5cc8a4e,14,customer,"No, that's all for now. Thanks for your help!",False,
c46407f6-d657-47ab-9ed7-1c31d5cc8a4e,15,agent,You're welcome! Have a great day!,False,
1937fe41-0ba0-4276-b5cb-50524b28080a,1,agent,"Hello, is this Mr. Johnson? This is Lisa from XYZ Collections. How are you today?",False,
1937fe41-0ba0-4276-b5cb-50524b28080a,2,customer,"Hi Lisa, yes this is Mr. Johnson. I'm doing okay, thanks.",False,
1937fe41-0ba0-4276-b5cb-50524b28080a,3,agent,I’m glad to hear that! I'm calling regarding your outstanding balance with XYZ Credit. Can you confirm your address for me?,False,
1937fe41-0ba0-4276-b5cb-50524b28080a,4,customer,"Sure, it's 123 Elm Street.",False,
1937fe41-0ba0-4276-b5cb-50524b28080a,5,agent,Thank you. I see you have a balance of $350. Would you like to discuss payment options?,False,
1937fe41-0ba0-4276-b5cb-50524b28080a,6,customer,I didn't expect that. Can you give me more details about the charges?,False,
1937fe41-0ba0-4276-b5cb-50524b28080a,7,agent,Of course! This balance is from your last statement dated July 15th. We can discuss how to settle this today.,False,
1937fe41-0ba0-4276-b5cb-50524b28080a,8,customer,I need some time to think about it. Can I call back later?,False,
1937fe41-0ba0-4276-b5cb-50524b28080a,9,agent,"Sure, I understand. Just to let you know, you can pay online or through our automated system anytime.",False,
1937fe41-0ba0-4276-b5cb-50524b28080a,10,customer,"Alright, I’ll look into that. Thanks for the information.",False,
1937fe41-0ba0-4276-b5cb-50524b28080a,11,agent,"You’re welcome, Mr. Johnson. If you have any further questions, feel free to reach out.",False,
1937fe41-0ba0-4276-b5cb-50524b28080a,12,customer,"I appreciate it, Lisa. Talk to you later.",False,
1937fe41-0ba0-4276-b5cb-50524b28080a,13,agent,"Goodbye, take care!",False,
54d23e27-49e7-4161-98f9-ff50c737577e,1,agent,"Hello, this is Mark calling from XYZ Collections. How are you today?",False,
54d23e27-49e7-4161-98f9-ff50c737577e,2,customer,"I'm doing okay, thanks. What is this about?",False,
54d23e27-49e7-4161-98f9-ff50c737577e,3,agent,"I'm reaching out regarding a past due account. Before we proceed, could you please confirm your date of birth?",False,
54d23e27-49e7-4161-98f9-ff50c737577e,4,customer,"Sure, it's June 15, 1990.",False,
54d23e27-49e7-4161-98f9-ff50c737577e,5,agent,Thank you for that. Could you also provide your current address to verify your identity?,False,
54d23e27-49e7-4161-98f9-ff50c737577e,6,customer,"I live at 123 Maple Street, Springfield.",False,
54d23e27-49e7-4161-98f9-ff50c737577e,7,agent,"Great, I’ve verified your identity. You currently have an outstanding balance of $250. How do you plan to address this today?",False,
54d23e27-49e7-4161-98f9-ff50c737577e,8,customer,I can pay $50 right now and schedule the rest for next week.,False,
54d23e27-49e7-4161-98f9-ff50c737577e,9,agent,That sounds reasonable. Let’s set up that $50 payment. How would you like to pay?,False,
54d23e27-49e7-4161-98f9-ff50c737577e,10,customer,I’ll use my credit card for that.,False,
54d23e27-49e7-4161-98f9-ff50c737577e,11,agent,"Okay, I’ll process that for you. Can you please provide your credit card number?",False,
54d23e27-49e7-4161-98f9-ff50c737577e,12,customer,It's 4111-1111-1111-1111.,False,
54d23e27-49e7-4161-98f9-ff50c737577e,13,agent,Thank you. I’ll process this payment right away. You're all set. Is there anything else you need?,False,
54d23e27-49e7-4161-98f9-ff50c737577e,14,customer,"No, that’s all. Thank you for your help.",False,
54d23e27-49e7-4161-98f9-ff50c737577e,15,agent,You're welcome! Have a great day!,False,
0d825dd5-99b2-4edd-af24-e39952ac84d5,1,customer,You have reached the voicemail of John Smith. Please leave a message after the beep.,False,
0d825dd5-99b2-4edd-af24-e39952ac84d5,2,agent,"Hello, John. This is Lisa from Greenfield Collections. I wanted to discuss your account balance.",False,
0d825dd5-99b2-4edd-af24-e39952ac84d5,3,customer,"If you need immediate assistance, please send an email.",False,
0d825dd5-99b2-4edd-af24-e39952ac84d5,4,agent,You can reach me at 1-800-555-0199. It's important to address this matter as soon as possible.,False,
0d825dd5-99b2-4edd-af24-e39952ac84d5,5,customer,Thank you for your call. I'll return it as soon as I can.,False,
36216c4a-0dcd-4d93-ab06-4ed14682d1a3,1,agent,"Hello, this is Mark from XYZ Collections. How are you today?",False,
36216c4a-0dcd-4d93-ab06-4ed14682d1a3,2,customer,"I'm doing alright, thank you. What's this about?",False,
36216c4a-0dcd-4d93-ab06-4ed14682d1a3,3,agent,I'm calling regarding your outstanding balance with your credit card account. Can you confirm your mailing address?,False,
36216c4a-0dcd-4d93-ab06-4ed14682d1a3,4,customer,"Sure, it's 123 Maple Street.",False,
36216c4a-0dcd-4d93-ab06-4ed14682d1a3,5,agent,Thank you. I see here you have a balance of $500. How would you like to handle that today?,False,
36216c4a-0dcd-4d93-ab06-4ed14682d1a3,6,customer,I’m not sure. I’ve been meaning to call about that.,False,
36216c4a-0dcd-4d93-ab06-4ed14682d1a3,7,agent,I understand. It's important to address this. You can set up a payment plan if that helps!,False,
36216c4a-0dcd-4d93-ab06-4ed14682d1a3,8,customer,"I need more information before I decide, can you provide details?",False,
36216c4a-0dcd-4d93-ab06-4ed14682d1a3,9,agent,Of course! The balance is from your last purchase and some fees. Would you like to know the due date?,False,
36216c4a-0dcd-4d93-ab06-4ed14682d1a3,10,customer,"Yes, please.",False,
36216c4a-0dcd-4d93-ab06-4ed14682d1a3,11,agent,The due date is October 15th. You can pay online or through mail. How would you prefer?,False,
36216c4a-0dcd-4d93-ab06-4ed14682d1a3,12,customer,"I'll likely pay online, but I need some time to consider my options first.",False,
36216c4a-0dcd-4d93-ab06-4ed14682d1a3,13,agent,That’s completely understandable. Please let us know if you have any other questions!,False,
36216c4a-0dcd-4d93-ab06-4ed14682d1a3,14,customer,Thanks for the information.,False,
36216c4a-0dcd-4d93-ab06-4ed14682d1a3,15,agent,You're welcome! Have a great day!,False,
7cfd0c78-fa7a-4488-9b62-f478f7609089,1,agent,"Hello, this is Mark calling from XYZ Collections. How are you today?",False,
7cfd0c78-fa7a-4488-9b62-f478f7609089,2,customer,"I'm doing well, thank you. What's this about?",False,
7cfd0c78-fa7a-4488-9b62-f478f7609089,3,agent,"I’m reaching out regarding an account linked to you. Before we proceed, could you please confirm your date of birth?",False,
7cfd0c78-fa7a-4488-9b62-f478f7609089,4,customer,"Sure, it's July 15, 1990.",False,
7cfd0c78-fa7a-4488-9b62-f478f7609089,5,agent,Thank you for that. Could you also provide your current address for verification?,False,
7cfd0c78-fa7a-4488-9b62-f478f7609089,6,customer,"I live at 123 Maple Street, Springfield.",False,
7cfd0c78-fa7a-4488-9b62-f478f7609089,7,agent,"Great, I have verified your information. You have an outstanding balance of $450. How would you like to handle that today?",False,
7cfd0c78-fa7a-4488-9b62-f478f7609089,8,customer,I can make a payment over the phone right now.,False,
7cfd0c78-fa7a-4488-9b62-f478f7609089,9,agent,Perfect! I can guide you through the payment process. Do you have your payment method ready?,False,
7cfd0c78-fa7a-4488-9b62-f478f7609089,10,customer,"Yes, I have my credit card here.",False,
7cfd0c78-fa7a-4488-9b62-f478f7609089,11,agent,"Alright, please provide the card number when you're ready.",False,
7cfd0c78-fa7a-4488-9b62-f478f7609089,12,customer,It's 4111 1111 1111 1111.,False,
7cfd0c78-fa7a-4488-9b62-f478f7609089,13,agent,Thank you. I will process that payment now. You’ll receive a confirmation shortly.,False,
7cfd0c78-fa7a-4488-9b62-f478f7609089,14,customer,Thank you for your help.,False,
7cfd0c78-fa7a-4488-9b62-f478f7609089,15,agent,You're welcome! Have a great day!,False,
5e231fa2-03d8-4e70-9918-da45193472a9,1,agent,"Hello, this is Mike from XYZ Collections. How the hell are you today?",True,hell
5e231fa2-03d8-4e70-9918-da45193472a9,2,customer,"I'm doing well, thank you. How can I help you?",False,
5e231fa2-03d8-4e70-9918-da45193472a9,3,agent,I need you to verify your date of birth before I spill the beans about your account. What is it?,False,
5e231fa2-03d8-4e70-9918-da45193472a9,4,customer,"It's June 15, 1985.",False,
5e231fa2-03d8-4e70-9918-da45193472a9,5,agent,"Sure, whatever. You've got a balance of three thousand dollars. You gonna pay it or what?",False,
5e231fa2-03d8-4e70-9918-da45193472a9,6,customer,I’m currently looking into my options for payment.,False,
5e231fa2-03d8-4e70-9918-da45193472a9,7,agent,"Options? What the hell does that even mean? You owe money, pay up!",True,hell
5e231fa2-03d8-4e70-9918-da45193472a9,8,customer,"I understand, but I need to make sure it's feasible for me.",False,
5e231fa2-03d8-4e70-9918-da45193472a9,9,agent,Feasible? Stop giving me excuses. Just pick a damn payment method!,True,damn
5e231fa2-03d8-4e70-9918-da45193472a9,10,customer,I can set up a payment plan if that's acceptable.,False,
5e231fa2-03d8-4e70-9918-da45193472a9,11,agent,"A payment plan? Oh great, just what I needed to hear. You sound like a real winner.",False,
5e231fa2-03d8-4e70-9918-da45193472a9,12,customer,I’m just trying to resolve this responsibly.,False,
5e231fa2-03d8-4e70-9918-da45193472a9,13,agent,Responsibly? I don’t care about your sob story. Pay what you owe!,True,sob
5e231fa2-03d8-4e70-9918-da45193472a9,14,customer,I will get back to you once I have everything sorted out.,False,
5e231fa2-03d8-4e70-9918-da45193472a9,15,agent,"Yeah, good luck with that. I’ll be waiting, and don’t take too long!",False,
bc3cb988-a172-45f0-89a4-c59d4c9cc7a1,1,agent,"Hello, this is Mark from XYZ Collections. How are you today?",False,
bc3cb988-a172-45f0-89a4-c59d4c9cc7a1,2,customer,"I'm doing okay, thanks. What can I help you with?",False,
bc3cb988-a172-45f0-89a4-c59d4c9cc7a1,3,agent,"I'm reaching out regarding an outstanding balance on your account. Before we proceed, can you please verify your date of birth?",False,
bc3cb988-a172-45f0-89a4-c59d4c9cc7a1,4,customer,"Sure, it's July 14, 1985.",False,
bc3cb988-a172-45f0-89a4-c59d4c9cc7a1,5,agent,Thank you for that confirmation. Can you also provide the address associated with the account for further verification?,False,
bc3cb988-a172-45f0-89a4-c59d4c9cc7a1,6,customer,"Yes, it's 123 Maple Street, Springfield.",False,
bc3cb988-a172-45f0-89a4-c59d4c9cc7a1,7,agent,"Great, I can confirm your identity. You currently have an outstanding balance of $250. How would you like to proceed with the payment?",False,
bc3cb988-a172-45f0-89a4-c59d4c9cc7a1,8,customer,I can pay $100 today and the rest next week.,False,
bc3cb988-a172-45f0-89a4-c59d4c9cc7a1,9,agent,That sounds good. Let's set up the $100 payment for today. Which method would you prefer?,False,
bc3cb988-a172-45f0-89a4-c59d4c9cc7a1,10,customer,I’d like to use my credit card.,False,
bc3cb988-a172-45f0-89a4-c59d4c9cc7a1,11,agent,Perfect. Please provide your credit card details so I can process this payment.,False,
bc3cb988-a172-45f0-89a4-c59d4c9cc7a1,12,customer,"Okay, the number is 4111-1111-1111-1111.",False,
bc3cb988-a172-45f0-89a4-c59d4c9cc7a1,13,agent,Thank you. I’ll process that now. You will receive a confirmation email shortly.,False,
bc3cb988-a172-45f0-89a4-c59d4c9cc7a1,14,customer,Thanks for your help!,False,
bc3cb988-a172-45f0-89a4-c59d4c9cc7a1,15,agent,You're welcome! Have a great day.,False,
8a7ed9a3-fc6d-4cff-88bf-da8236d1c834,1,agent,"Good afternoon, this is Sarah calling from XYZ Collections. How are you today?",False,
8a7ed9a3-fc6d-4cff-88bf-da8236d1c834,2,customer,"I'm okay, thanks. What is this about?",False,
8a7ed9a3-fc6d-4cff-88bf-da8236d1c834,3,agent,"I’m reaching out regarding an outstanding balance on your account. Before we proceed, could you please confirm your date of birth for verification?",False,
8a7ed9a3-fc6d-4cff-88bf-da8236d1c834,4,customer,"Sure, it's July 15, 1990.",False,
8a7ed9a3-fc6d-4cff-88bf-da8236d1c834,5,agent,Thank you for confirming. Could you also verify your current address?,False,
8a7ed9a3-fc6d-4cff-88bf-da8236d1c834,6,customer,"Yes, it’s 1234 Maple Street, Springfield.",False,
8a7ed9a3-fc6d-4cff-88bf-da8236d1c834,7,agent,Great! I can confirm your account. You currently have a balance of $750. Would you like to discuss payment options?,False,
8a7ed9a3-fc6d-4cff-88bf-da8236d1c834,8,customer,I wasn't aware of that. What are my options?,False,
8a7ed9a3-fc6d-4cff-88bf-da8236d1c834,9,agent,"You can choose to pay the full amount today, or set up a payment plan of your choice. What would work best for you?",False,
8a7ed9a3-fc6d-4cff-88bf-da8236d1c834,10,customer,I think I can pay half today and the rest next month.,False,
8a7ed9a3-fc6d-4cff-88bf-da8236d1c834,11,agent,That sounds reasonable. Let’s proceed with that arrangement. I will send you a confirmation email.,False,
8a7ed9a3-fc6d-4cff-88bf-da8236d1c834,12,customer,"Okay, thank you for your help.",False,
8a7ed9a3-fc6d-4cff-88bf-da8236d1c834,13,agent,"You're welcome! If you have any further questions, feel free to reach out. Have a great day!",False,
63803395-1ed2-405c-afdc-66ed0f48cd45,1,agent,"Hello, this is Mike from XYZ Collections. Am I speaking with Sarah?",False,
63803395-1ed2-405c-afdc-66ed0f48cd45,2,customer,"No, this is not Sarah. You might have the wrong number.",False,
63803395-1ed2-405c-afdc-66ed0f48cd45,3,agent,I apologize for that. I'm reaching out about a past due account with ABC Credit.,False,
63803395-1ed2-405c-afdc-66ed0f48cd45,4,customer,"I really don't know anyone named Sarah, and I definitely don't have any accounts with ABC Credit.",False,
63803395-1ed2-405c-afdc-66ed0f48cd45,5,agent,That’s understandable. Let me double-check the number I have on file.,False,
63803395-1ed2-405c-afdc-66ed0f48cd45,6,customer,I hope you find the right person soon.,False,
63803395-1ed2-405c-afdc-66ed0f48cd45,7,agent,"Thank you for your patience, and I'm sorry for the inconvenience.",False,
63803395-1ed2-405c-afdc-66ed0f48cd45,8,customer,No problem. Good luck!,False,
63803395-1ed2-405c-afdc-66ed0f48cd45,9,agent,Take care! Bye!,False,
a89120c1-1f8f-4197-9c86-4c39996b637f,1,customer,You have reached the voicemail of Sarah Johnson. Please leave a message after the beep.,False,
a89120c1-1f8f-4197-9c86-4c39996b637f,2,agent,"Hi Sarah, this is Mark from Debt Solutions. I'm reaching out about your overdue payment.",False,
a89120c1-1f8f-4197-9c86-4c39996b637f,3,customer,Beep.,False,
a89120c1-1f8f-4197-9c86-4c39996b637f,4,agent,You can reach us at one eight hundred two two two seven two two two to discuss your options.,False,
a89120c1-1f8f-4197-9c86-4c39996b637f,5,customer,Thank you for your message.,False,
1f2c0aff-01cc-4a8e-926a-227527f67356,1,agent,"Hello, this is Mark from XYZ Collections. How are you today?",False,
1f2c0aff-01cc-4a8e-926a-227527f67356,2,customer,"I'm fine, but I prefer not to discuss anything regarding debts.",False,
1f2c0aff-01cc-4a8e-926a-227527f67356,3,agent,I understand your concerns. I'm calling about your overdue balance with our company.,False,
1f2c0aff-01cc-4a8e-926a-227527f67356,4,customer,I've already requested to have my number added to the do not call list.,False,
1f2c0aff-01cc-4a8e-926a-227527f67356,5,agent,I apologize for the inconvenience. Let me check and ensure your number is marked.,False,
1f2c0aff-01cc-4a8e-926a-227527f67356,6,customer,I just want to be left alone. Please make sure it’s done.,False,
1f2c0aff-01cc-4a8e-926a-227527f67356,7,agent,"Absolutely, I’ll make sure it's processed right away.",False,
1f2c0aff-01cc-4a8e-926a-227527f67356,8,customer,Thank you. I really don’t want to receive calls anymore.,False,
1f2c0aff-01cc-4a8e-926a-227527f67356,9,agent,"You're welcome, and I have confirmed your number is now on the do not call list.",False,
86bf609e-5d0b-4e4b-a4da-d265c78507a9,1,agent,"Good afternoon, this is Jessica calling from XYZ Collections. How are you today?",False,
86bf609e-5d0b-4e4b-a4da-d265c78507a9,2,customer,"I'm doing okay, thank you. What can I help you with?",False,
86bf609e-5d0b-4e4b-a4da-d265c78507a9,3,agent,"I am reaching out to discuss your account with ABC Lending. Before we proceed, could you please verify your date of birth?",False,
86bf609e-5d0b-4e4b-a4da-d265c78507a9,4,customer,"Sure, it's February 14th, 1990.",False,
86bf609e-5d0b-4e4b-a4da-d265c78507a9,5,agent,Thank you. Can you also confirm the address on file: 123 Maple Street?,False,
86bf609e-5d0b-4e4b-a4da-d265c78507a9,6,customer,"Yes, that's correct.",False,
86bf609e-5d0b-4e4b-a4da-d265c78507a9,7,agent,Great! You currently have an outstanding balance of $250. How would you like to handle this today?,False,
86bf609e-5d0b-4e4b-a4da-d265c78507a9,8,customer,"I can pay half of that today, will that work?",False,
86bf609e-5d0b-4e4b-a4da-d265c78507a9,9,agent,"Absolutely, a payment of $125 will be accepted today. Would you prefer to do this online or over the phone?",False,
86bf609e-5d0b-4e4b-a4da-d265c78507a9,10,customer,"I'll do it online, please.",False,
86bf609e-5d0b-4e4b-a4da-d265c78507a9,11,agent,Perfect! I’ll send you a link to complete the payment. Thank you for your cooperation.,False,
86bf609e-5d0b-4e4b-a4da-d265c78507a9,12,customer,Thank you for your help!,False,
86bf609e-5d0b-4e4b-a4da-d265c78507a9,13,agent,You're welcome! Have a great day.,False,
114f3a62-bb17-44aa-bdcf-46873590a1ed,1,agent,"Hello, this is Jordan from XYZ Collections. How are you today?",False,
114f3a62-bb17-44aa-bdcf-46873590a1ed,2,customer,"Hi, I'm doing alright, thanks. What is this about?",False,
114f3a62-bb17-44aa-bdcf-46873590a1ed,3,agent,"I'm contacting you regarding an outstanding balance on your account. Before we proceed, can you please verify your date of birth?",False,
114f3a62-bb17-44aa-bdcf-46873590a1ed,4,customer,"Sure, it's June 15, 1990.",False,
114f3a62-bb17-44aa-bdcf-46873590a1ed,5,agent,Thank you for that information. Can you also confirm your address for verification?,False,
114f3a62-bb17-44aa-bdcf-46873590a1ed,6,customer,"Yes, it's 123 Maple Street, Springfield.",False,
114f3a62-bb17-44aa-bdcf-46873590a1ed,7,agent,Thank you for verifying your information. You have an outstanding balance of $500. How would you like to settle this today?,False,
114f3a62-bb17-44aa-bdcf-46873590a1ed,8,customer,I can pay $200 right now and the rest later.,False,
114f3a62-bb17-44aa-bdcf-46873590a1ed,9,agent,That sounds good. I can set up a payment plan for the remaining balance. Would that work for you?,False,
114f3a62-bb17-44aa-bdcf-46873590a1ed,10,customer,"Yes, I appreciate that. How do we proceed?",False,
114f3a62-bb17-44aa-bdcf-46873590a1ed,11,agent,I will send you the details via email after this call. What's the best email address for you?,False,
114f3a62-bb17-44aa-bdcf-46873590a1ed,12,customer,It's john.doe@example.com.,False,
114f3a62-bb17-44aa-bdcf-46873590a1ed,13,agent,"Thank you, John. You’ll receive an email shortly with all the payment details. Is there anything else I can assist you with today?",False,
114f3a62-bb17-44aa-bdcf-46873590a1ed,14,customer,"No, that's all. Thank you for your help!",False,
114f3a62-bb17-44aa-bdcf-46873590a1ed,15,agent,You're welcome! Have a great day. Goodbye.,False,
8127bee7-bc17-47bc-a23c-4a4dc775c8a6,1,agent,"Hello, this is Mark from XYZ Collections. How are you today?",False,
8127bee7-bc17-47bc-a23c-4a4dc775c8a6,2,customer,"I'm doing well, thanks. What's this about?",False,
8127bee7-bc17-47bc-a23c-4a4dc775c8a6,3,agent,I'm reaching out regarding your account. Can you please verify your address for me?,False,
8127bee7-bc17-47bc-a23c-4a4dc775c8a6,4,customer,"Sure, it's 123 Maple Street.",False,
8127bee7-bc17-47bc-a23c-4a4dc775c8a6,5,agent,Thank you. And could you confirm your date of birth as well?,False,
8127bee7-bc17-47bc-a23c-4a4dc775c8a6,6,customer,"It's June 15, 1985.",False,
8127bee7-bc17-47bc-a23c-4a4dc775c8a6,7,agent,"Great, thank you for verifying that information. You currently have an outstanding balance of $250.",False,
8127bee7-bc17-47bc-a23c-4a4dc775c8a6,8,customer,"I understand, but I need some time to gather the funds.",False,
8127bee7-bc17-47bc-a23c-4a4dc775c8a6,9,agent,I appreciate that. When do you think you can make the payment?,False,
8127bee7-bc17-47bc-a23c-4a4dc775c8a6,10,customer,I can make a partial payment of $100 next week.,False,
8127bee7-bc17-47bc-a23c-4a4dc775c8a6,11,agent,That sounds reasonable. Can I confirm a date for you to make that payment?,False,
8127bee7-bc17-47bc-a23c-4a4dc775c8a6,12,customer,How about next Friday?,False,
8127bee7-bc17-47bc-a23c-4a4dc775c8a6,13,agent,Next Friday works for me. Thank you for your cooperation.,False,
8127bee7-bc17-47bc-a23c-4a4dc775c8a6,14,customer,Thank you for understanding.,False,
c5b61bdc-b7f8-4dac-bd32-dc3b520cf301,1,agent,"Hello, this is Mark calling from XYZ Collections. How are you today?",False,
c5b61bdc-b7f8-4dac-bd32-dc3b520cf301,2,customer,"I'm doing okay, thanks. What’s this about?",False,
c5b61bdc-b7f8-4dac-bd32-dc3b520cf301,3,agent,I'm contacting you regarding an outstanding account with Quick Loan Services. Can I please verify your date of birth before we proceed?,False,
c5b61bdc-b7f8-4dac-bd32-dc3b520cf301,4,customer,"Sure, it’s April 5th, 1990.",False,
c5b61bdc-b7f8-4dac-bd32-dc3b520cf301,5,agent,Thank you for that information. Can you also confirm your current address for me?,False,
c5b61bdc-b7f8-4dac-bd32-dc3b520cf301,6,customer,"Yes, it’s 123 Elm Street, Springfield.",False,
c5b61bdc-b7f8-4dac-bd32-dc3b520cf301,7,agent,Great! I can now confirm that I’m speaking with you. Your current balance is $550. How would you like to resolve this?,False,
